MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1764964800|1.16433
Rectangle 21551|16|1667908800|1667916000|1.00287|1.00241|0|1|2|0|0|0|||0|7
Rectangle 21572|16|1675837800|1675845000|1.07121|1.07098|0|1|2|0|0|0|||0|7
Rectangle 21573|16|1697020980|1697066100|1.06186|1.06282|15453831|1|0|0|1|0|||0|7
Rectangle 21579|16|1667959200|1667966400|1.00994|1.00947|0|1|2|0|0|0|||0|7
Rectangle 21588|16|1681222800|1681255620|1.09117|1.09178|15453831|1|0|0|1|0|||0|7
Rectangle 21671|16|1681222500|1681229700|1.09296|1.09278|0|1|2|0|0|0|||0|7
Rectangle 21766|16|1663926360|1663974000|0.98112|0.98145|2139610|1|0|0|1|0|||0|7
Rectangle 2182|16|1670325180|1670367600|1.04876|1.04853|15570276|1|0|0|1|0|||0|7
Rectangle 21830|16|1669296360|1669330800|1.03936|1.03826|15570276|1|0|0|1|0|||0|7
Rectangle 21876|16|1671721200|1671750000|1.06334|1.06373|15570276|1|0|0|1|0|||0|7
Rectangle 21983|16|1672245360|1672268400|1.06600|1.06730|15570276|1|0|0|1|0|||0|7
Rectangle 22013|16|1669903200|1669910400|1.03802|1.03765|0|1|2|0|0|0|||0|7
Rectangle 22064|16|1669881600|1669888800|1.04689|1.04665|0|1|2|0|0|0|||0|7
Rectangle 22078|16|1663644600|1663651800|1.00563|1.00531|0|1|2|0|0|0|||0|7
Rectangle 22105|16|1669856400|1669863600|1.04601|1.04577|0|1|2|0|0|0|||0|7
Rectangle 22125|16|1669886340|1669935600|1.04566|1.04620|15570276|1|0|0|1|0|||0|7
Rectangle 22131|16|1667992140|1668034800|1.00596|1.00537|15570276|1|0|0|1|0|||0|7
Rectangle 22134|16|1671786300|1671796800|1.06109|1.06152|15570276|1|0|0|1|0|||0|7
Rectangle 22143|16|1682326800|1682377200|1.09783|1.09758|15453831|1|0|0|1|0|||0|7
Rectangle 22267|16|1671763500|1671770700|1.05791|1.05770|0|1|2|0|0|0|||0|7
Rectangle 22275|16|1671813900|1671821100|1.05919|1.05897|0|1|2|0|0|0|||0|7
Rectangle 22290|16|1673863680|1673911800|1.08256|1.08172|15570276|1|0|0|1|0|||0|7
Rectangle 22334|16|1675850400|1675900800|1.07512|1.07590|15570276|1|0|0|1|0|||0|7
Rectangle 22362|16|1673949600|1673956800|1.08577|1.08558|0|1|2|0|0|0|||0|7
Rectangle 22430|16|1668519000|1668526200|1.03448|1.03397|0|1|2|0|0|0|||0|7
Rectangle 22480|16|1677685500|1677692700|1.06067|1.06048|0|1|2|0|0|0|||0|7
Rectangle 22493|16|1681227240|1681255800|1.09089|1.09122|15570276|1|0|0|1|0|||0|7
Rectangle 22529|16|1663664400|1663714800|1.00171|1.00217|2139610|1|0|0|1|0|||0|7
Rectangle 22543|16|1677761100|1677768300|1.06122|1.06102|0|1|2|0|0|0|||0|7
Rectangle 22572|16|1663666200|1663673400|0.99902|0.99868|0|1|2|0|0|0|||0|7
Rectangle 22644|16|1669821300|1669849200|1.03770|1.03922|15570276|1|0|0|1|0|||0|7
Rectangle 22656|16|1674744300|1674751500|1.09231|1.09212|0|1|2|0|0|0|||0|7
Rectangle 22781|16|1666607400|1666652400|0.98382|0.98512|36095|1|0|0|1|0|||0|7
Rectangle 22905|16|1696957200|1697003100|1.05942|1.05998|15453831|1|0|0|1|0|||0|7
Rectangle 22958|16|1667921460|1667948400|0.99952|0.99982|15570276|1|0|0|1|0|||0|7
Rectangle 23037|16|1674200700|1674207900|1.08631|1.08612|0|1|2|0|0|0|||0|7
Rectangle 23110|16|1677751800|1677798000|1.06310|1.06262|15570276|1|0|0|1|0|||0|7
Rectangle 23159|16|1697544000|1697579100|1.05362|1.05421|15570276|1|0|0|1|0|||0|7
Rectangle 23310|16|1691057760|1691123400|1.09138|1.09171|15453831|1|0|0|1|0|||0|7
Rectangle 2335|16|1671652800|1671660000|1.06485|1.06462|0|1|2|0|0|0|||0|7
Rectangle 23368|16|1681753080|1681794000|1.09096|1.09164|15453831|1|0|0|1|0|||0|7
Rectangle 23418|16|1663336380|1663369200|0.99868|0.99836|2139610|2|0|0|1|0|||0|7
Rectangle 23434|16|1665568800|1665615600|0.97168|0.97237|2139610|1|0|0|1|0|||0|7
Rectangle 23499|16|1665565200|1665615600|0.97153|0.97234|36095|1|0|0|1|0|||0|7
Rectangle 23554|16|1663643160|1663714800|1.00419|1.00474|2139610|1|0|0|1|0|||0|7
Rectangle 23625|16|1663927260|1663974000|0.97700|0.97964|2139610|1|0|0|1|0|||0|7
Rectangle 2369|16|1671627600|1671634800|1.06483|1.06460|0|1|2|0|0|0|||0|7
Rectangle 23727|16|1754005500|1798430400|1.14384|1.14498|16777215|3|0|0|1|0|31.7.25||0|0
Rectangle 2376|16|1671636180|1671663600|1.06385|1.06452|15570276|1|0|0|1|0|||0|7
Rectangle 23882|16|1665596700|1665603900|0.96719|0.96686|0|1|2|0|0|0|||0|7
Rectangle 24031|16|1668771120|1668812400|1.03911|1.03834|15453831|1|0|0|1|0|||0|7
Rectangle 24134|16|1681293600|1681340400|1.09260|1.09300|15453831|1|0|0|1|0|||0|7
Rectangle 24145|16|1676310660|1676332080|1.07161|1.07222|15453831|1|0|0|1|0|||0|7
Rectangle 24166|16|1666024800|1666047600|0.97915|0.97977|36095|1|0|0|1|0|||0|7
Rectangle 24192|16|1743030000|1798577100|1.07641|1.07823|16777215|3|0|0|1|0|26.3.25||0|0
Rectangle 24210|16|1697548380|1697583540|1.05563|1.05618|15453831|1|0|0|1|0|||0|7
Rectangle 24238|16|1678804980|1678834800|1.07225|1.07258|15453831|1|0|0|1|0|||0|7
Rectangle 2431|16|1678449600|1678489200|1.05783|1.05826|15570276|1|0|0|1|0|||0|7
Rectangle 24311|16|1673361780|1673391600|1.07158|1.07198|15570276|1|0|0|1|0|||0|7
Rectangle 24353|16|1673364600|1673371800|1.07029|1.07003|0|1|2|0|0|0|||0|7
Rectangle 24416|16|1669888740|1669937400|1.04047|1.03943|15570276|1|0|0|1|0|||0|7
Rectangle 24509|16|1681819200|1681866000|1.09738|1.09810|15453831|1|0|0|1|0|||0|7
Rectangle 24593|16|1668184560|1668207600|1.02812|1.02673|15570276|1|0|0|1|0|||0|7
Rectangle 24633|16|1679326020|1679353200|1.07083|1.07157|15570276|1|0|0|1|0|||0|7
Rectangle 24745|16|1667989260|1668034800|1.00813|1.00854|15570276|1|0|0|1|0|||0|7
Rectangle 24763|16|1685096400|1685098200|1.07406|1.07431|15570276|1|0|0|1|0|||0|7
Rectangle 2485|16|1670587680|1670628600|1.05665|1.05632|15453831|1|0|0|1|0|||0|7
Rectangle 24938|16|1671518700|1671525900|1.05781|1.05760|0|1|2|0|0|0|||0|7
Rectangle 24942|16|1671507900|1671515100|1.06595|1.06571|0|1|2|0|0|0|||0|7
Rectangle 24979|16|1677753600|1677800100|1.06316|1.06265|15453831|1|0|0|1|0|||0|7
Rectangle 24986|16|1671512700|1671577200|1.06331|1.06494|15570276|1|0|0|1|0|||0|7
Rectangle 25|16|1676014200|1676021400|1.07668|1.07645|0|1|2|0|0|0|||0|7
Rectangle 25048|16|1679330040|1679357340|1.07240|1.07286|15570276|1|0|0|1|0|||0|7
Rectangle 25429|16|1692984600|1692991800|1.08490|1.08472|0|1|2|0|0|0|||0|7
Rectangle 25441|16|1692959400|1692966600|1.08255|1.08238|0|1|2|0|0|0|||0|7
Rectangle 25449|16|1661409900|1661417100|1.00319|1.00274|0|1|2|0|0|0|||0|7
Rectangle 2553|16|1669796100|1669803300|1.03285|1.03250|0|1|2|0|0|0|||0|7
Rectangle 25717|16|1688043600|1688050800|1.09448|1.09431|0|1|2|0|0|0|||0|7
Rectangle 25793|16|1669606740|1669676400|1.03527|1.03440|15570276|1|0|0|1|0|||0|7
Rectangle 25806|16|1668405600|1668412800|1.02654|1.02603|0|1|2|0|0|0|||0|7
Rectangle 2586|16|1665478800|1665529200|0.96848|0.96903|2139610|1|0|0|1|0|||0|7
Rectangle 259|16|1679563680|1679612400|1.09198|1.09299|15570276|1|0|0|1|0|||0|7
Rectangle 25936|16|1675788480|1675810800|1.06856|1.06798|15570276|1|0|0|1|0|||0|7
Rectangle 26107|16|1740697200|1790458800|1.04197|1.04375|16777215|3|0|0|1|0|27.2.25||0|0
Rectangle 26173|16|1682063100|1682070300|1.09368|1.09351|0|1|2|0|0|0|||0|7
Rectangle 26177|16|1682088300|1682095500|1.09386|1.09368|0|1|2|0|0|0|||0|7
Rectangle 26210|16|1663669800|1663714800|1.00348|1.00420|36095|1|0|0|1|0|||0|7
Rectangle 26308|16|1667997000|1668004200|1.01017|1.00970|0|1|2|0|0|0|||0|7
Rectangle 26319|16|1699394340|1699407000|1.06959|1.06951|15570276|1|0|0|1|0|||0|7
Rectangle 26326|16|1672839000|1672846200|1.05640|1.05600|0|1|2|0|0|0|||0|7
Rectangle 26363|16|1675329900|1675378800|1.10028|1.09993|15453831|1|0|0|1|0|||0|7
Rectangle 2644|16|1669798800|1669827600|1.03394|1.03437|15570276|1|0|0|1|0|||0|7
Rectangle 26479|16|1696496400|1696536000|1.05173|1.05209|15453831|1|0|0|1|0|||0|7
Rectangle 26607|16|1668776760|1668812400|1.03802|1.03748|15453831|1|0|0|1|0|||0|7
Rectangle 26688|16|1675264920|1675292400|1.09041|1.09069|15453831|1|0|0|1|0|||0|7
Rectangle 26807|16|1698663600|1698710400|1.05548|1.05497|15453831|1|0|0|1|0|||0|7
Rectangle 2687|16|1670587500|1670587980|1.05717|1.05707|42495|1|0|0|1|0|||0|1
Rectangle 26884|16|1670415540|1670454000|1.04942|1.04988|15570276|1|0|0|1|0|||0|7
Rectangle 26887|16|1679285700|1679292900|1.06228|1.06194|0|1|2|0|0|0|||0|7
Rectangle 26924|16|1679049000|1679056200|1.06754|1.06719|0|1|2|0|0|0|||0|7
Rectangle 26967|16|1662544800|1662552000|0.99480|0.99435|0|1|2|0|0|0|||0|7
Rectangle 2708|16|1670586900|1670587380|1.05513|1.05503|42495|1|0|0|1|0|||0|1
Rectangle 27176|16|1677154500|1677161700|1.05846|1.05827|0|1|2|0|0|0|||0|7
Rectangle 27180|16|1677179700|1677186900|1.05771|1.05751|0|1|2|0|0|0|||0|7
Rectangle 27209|16|1677230100|1677237300|1.05731|1.05711|0|1|2|0|0|0|||0|7
Rectangle 27237|16|1677164400|1677171600|1.06315|1.06296|0|1|2|0|0|0|||0|7
Rectangle 27242|16|1677202200|1677209400|1.06300|1.06280|0|1|2|0|0|0|||0|7
Rectangle 27325|16|1679322600|1679329800|1.07359|1.07325|0|1|2|0|0|0|||0|7
Rectangle 2738|16|1739403300|1790568000|1.03620|1.03828|15453831|3|0|0|1|0|12.2.25||0|0
Rectangle 27426|16|1679396760|1679442000|1.07245|1.07320|15570276|1|0|0|1|0|||0|7
Rectangle 27450|16|1744239600|1798521300|1.10218|1.10554|16777215|3|0|0|1|0|9.4.25||0|0
Rectangle 27566|16|1670379300|1670386500|1.04472|1.04443|0|1|2|0|0|0|||0|7
Rectangle 27568|16|1670429700|1670436900|1.04573|1.04544|0|1|2|0|0|0|||0|7
Rectangle 27641|16|1669629660|1669676400|1.03734|1.03680|15570276|1|0|0|1|0|||0|7
Rectangle 2770|16|1672225560|1672268400|1.06346|1.06324|15570276|1|0|0|1|0|||0|7
Rectangle 27736|16|1696240800|1696284000|1.05915|1.05851|15453831|1|0|0|1|0|||0|7
Rectangle 27768|16|1669597200|1669604400|1.04229|1.04194|0|1|2|0|0|0|||0|7
Rectangle 27799|16|1669604400|1669611600|1.03411|1.03388|0|1|2|0|0|0|||0|7
Rectangle 28|16|1672999740|1673000220|1.05322|1.05316|42495|1|0|0|1|0|||0|1
Rectangle 28042|16|1680238800|1680246000|1.09291|1.09275|0|1|2|0|0|0|||0|7
Rectangle 28142|16|1698138000|1698142800|1.06807|1.06769|15453831|1|0|0|1|0|||0|7
Rectangle 28169|16|1677492000|1677501000|1.05575|1.05532|15570276|1|0|0|1|0|||0|7
Rectangle 28200|16|1674230400|1674237600|1.08012|1.07993|0|1|2|0|0|0|||0|7
Rectangle 28335|16|1672250340|1672268400|1.06201|1.06145|15570276|1|0|0|1|0|||0|7
Rectangle 28395|16|1698400800|1698448500|1.05556|1.05533|15453831|1|0|0|1|0|||0|7
Rectangle 28412|16|1670416980|1670455560|1.04962|1.05010|15453831|1|0|0|1|0|||0|7
Rectangle 28485|16|1665570480|1665615600|0.97159|0.96961|2139610|1|0|0|1|0|||0|7
Rectangle 28490|16|1679398560|1679443200|1.07343|1.07374|15570276|1|0|0|1|0|||0|7
Rectangle 28568|16|1674742560|1674774000|1.08918|1.08868|15570276|1|0|0|1|0|||0|7
Rectangle 28590|16|1667470680|1667516400|0.97990|0.97866|2139610|1|0|0|1|0|||0|7
Rectangle 28631|16|1671789360|1671838200|1.06267|1.06300|15570276|1|0|0|1|0|||0|7
Rectangle 28667|16|1697551920|1697587080|1.05659|1.05697|15453831|1|0|0|1|0|||0|7
Rectangle 28745|16|1664455440|1664492400|0.96979|0.97068|2139610|1|0|0|1|0|||0|7
Rectangle 28803|16|1675789980|1675812300|1.06738|1.06700|15570276|1|0|0|1|0|||0|7
Rectangle 28809|16|1674480720|1674514800|1.08812|1.08853|15570276|1|0|0|1|0|||0|7
Rectangle 28852|16|1664454420|1664492400|0.96664|0.96740|36095|1|0|0|1|0|||0|7
Rectangle 28869|16|1674492300|1674499500|1.08449|1.08430|0|1|2|0|0|0|||0|7
Rectangle 28955|16|1673431740|1673478000|1.07432|1.07392|15570276|1|0|0|1|0|||0|7
Rectangle 28995|16|1669094100|1669101300|1.02358|1.02323|0|1|2|0|0|0|||0|7
Rectangle 29041|16|1669056300|1669063500|1.02234|1.02198|0|1|2|0|0|0|||0|7
Rectangle 29047|16|1678280100|1678316400|1.05428|1.05408|15570276|1|0|0|1|0|||0|7
Rectangle 29096|16|1666945800|1666998000|0.99916|0.99817|2139610|1|0|0|1|0|||0|7
Rectangle 29171|16|1669631160|1669678200|1.04006|1.04088|15570276|1|0|0|1|0|||0|7
Rectangle 29212|16|1669622400|1669629600|1.04268|1.04232|0|1|2|0|0|0|||0|7
Rectangle 29214|16|1669635000|1669642200|1.05016|1.04994|0|1|2|0|0|0|||0|7
Rectangle 29225|16|1669298400|1669305600|1.04438|1.04402|0|1|2|0|0|0|||0|7
Rectangle 29234|16|1669348800|1669356000|1.04383|1.04347|0|1|2|0|0|0|||0|7
Rectangle 29296|16|1668515880|1668524400|1.04242|1.04374|15570276|1|0|0|1|0|||0|7
Rectangle 29309|16|1673956800|1673996400|1.08175|1.08272|15570276|1|0|0|1|0|||0|7
Rectangle 29444|16|1668519000|1668526200|1.04883|1.04842|0|1|2|0|0|0|||0|7
Rectangle 29478|16|1670955300|1670962500|1.05261|1.05238|0|1|2|0|0|0|||0|7
Rectangle 29534|16|1661445000|1661452200|0.99508|0.99462|0|1|2|0|0|0|||0|7
Rectangle 29538|16|1662556500|1662563700|0.98776|0.98731|0|1|2|0|0|0|||0|7
Rectangle 29581|16|1677758160|1677799800|1.06227|1.06203|15570276|1|0|0|1|0|||0|7
Rectangle 29695|16|1698142500|1698188580|1.06942|1.06832|15453831|1|0|0|1|0|||0|7
Rectangle 29703|16|1678875600|1678921200|1.07362|1.07446|15453831|1|0|0|1|0|||0|7
Rectangle 2979|16|1675700100|1675724400|1.07522|1.07494|15453831|1|0|0|1|0|||0|7
Rectangle 29852|16|1664989200|1665014400|0.98771|0.98518|2139610|1|0|0|1|0|||0|7
Rectangle 30080|16|1666883700|1666890900|0.99582|0.99554|0|1|2|0|0|0|||0|7
Rectangle 30090|16|1666945800|1666953000|0.99560|0.99532|0|1|2|0|0|0|||0|7
Rectangle 3029|16|1670585220|1670585700|1.05473|1.05461|42495|1|0|0|1|0|||0|1
Rectangle 3034|16|1670583540|1670584020|1.05547|1.05535|42495|1|0|0|1|0|||0|1
Rectangle 3036|16|1670581800|1670582280|1.05612|1.05597|42495|1|0|0|1|0|||0|1
Rectangle 30368|16|1671791280|1671836400|1.06073|1.06039|15570276|1|0|0|1|0|||0|7
Rectangle 3042|16|1670582460|1670582940|1.05766|1.05756|42495|1|0|0|1|0|||0|1
Rectangle 30425|16|1671788700|1671795900|1.05896|1.05875|0|1|2|0|0|0|||0|7
Rectangle 3044|16|1670584140|1670584620|1.05730|1.05720|42495|1|0|0|1|0|||0|1
Rectangle 3047|16|1670585820|1670586300|1.05724|1.05712|42495|1|0|0|1|0|||0|1
Rectangle 3055|16|1701783000|1701824400|1.08235|1.08267|15453831|1|0|0|1|0|||0|7
Rectangle 30623|16|1669632060|1669676400|1.04274|1.04353|15570276|1|0|0|1|0|||0|7
Rectangle 30653|16|1673389800|1673397000|1.07140|1.07114|0|1|2|0|0|0|||0|7
Rectangle 30656|16|1673402400|1673409600|1.07140|1.07114|0|1|2|0|0|0|||0|7
Rectangle 30661|16|1673427600|1673434800|1.07179|1.07153|0|1|2|0|0|0|||0|7
Rectangle 3076|16|1663569900|1663577100|0.99617|0.99586|0|1|2|0|0|0|||0|7
Rectangle 30804|16|1680775500|1680824700|1.09073|1.09123|15453831|1|0|0|1|0|||0|7
Rectangle 3083|16|1676540700|1676547900|1.06852|1.06832|0|1|2|0|0|0|||0|7
Rectangle 3089|16|1677600240|1677625200|1.06367|1.06393|15570276|1|0|0|1|0|||0|7
Rectangle 30955|16|1671725700|1671732900|1.05853|1.05832|0|1|2|0|0|0|||0|7
Rectangle 30966|16|1669087500|1669110300|1.02633|1.02681|15570276|1|0|0|1|0|||0|7
Rectangle 3116|16|1665741600|1665788400|0.97820|0.97879|36095|1|0|0|1|0|||0|7
Rectangle 31224|16|1667990700|1667997900|1.00199|1.00153|0|1|2|0|0|0|||0|7
Rectangle 31291|16|1670943000|1670972400|1.05507|1.05473|15570276|1|0|0|1|0|||0|7
Rectangle 31449|16|1669370400|1669375800|1.04113|1.04079|15570276|1|0|0|1|0|||0|7
Rectangle 31513|16|1671012300|1671058800|1.06287|1.06212|15570276|1|0|0|1|0|||0|7
Rectangle 31522|16|1669368600|1669375800|1.03798|1.03763|0|1|2|0|0|0|||0|7
Rectangle 31531|16|1667995080|1668034800|1.00499|1.00407|15570276|1|0|0|1|0|||0|7
Rectangle 31561|16|1671741000|1671748200|1.06415|1.06394|0|1|2|0|0|0|||0|7
Rectangle 31601|16|1675072800|1675119600|1.08768|1.08625|15570276|1|0|0|1|0|||0|7
Rectangle 31658|16|1673434860|1673479800|1.07323|1.07275|15570276|1|0|0|1|0|||0|7
Rectangle 31774|16|1663608240|1663628400|0.99940|0.99986|36095|1|0|0|1|0|||0|7
Rectangle 31829|16|1663605900|1663613100|1.00131|1.00100|0|1|2|0|0|0|||0|7
Rectangle 31832|16|1682087040|1682137920|1.09738|1.09802|15453831|1|0|0|1|0|||0|7
Rectangle 32032|16|1669122000|1669129200|1.02937|1.02923|0|1|2|0|0|0|||0|7
Rectangle 32124|16|1667409240|1667430000|0.98886|0.98845|2139610|1|0|0|1|0|||0|7
Rectangle 32176|16|1667403000|1667410200|0.98623|0.98595|0|1|2|0|0|0|||0|7
Rectangle 32230|16|1759359600|1766896800|1.17347|1.17564|16777215|3|0|0|1|0|1.10.25||0|0
Rectangle 32255|16|1680234840|1680303600|1.09092|1.09152|15453831|1|0|0|1|0|||0|7
Rectangle 32277|16|1669372080|1669419060|1.04214|1.04278|15570276|1|0|0|1|0|||0|7
Rectangle 32357|16|1674837900|1674845100|1.08368|1.08349|0|1|2|0|0|0|||0|7
Rectangle 32367|16|1669634340|1669676400|1.04470|1.04554|15570276|1|0|0|1|0|||0|7
Rectangle 32368|16|1675061100|1675068300|1.08495|1.08476|0|1|2|0|0|0|||0|7
Rectangle 32564|16|1678878180|1678924140|1.07358|1.07408|15570276|1|0|0|1|0|||0|7
Rectangle 32565|16|1669044540|1669049100|1.02465|1.02536|15570276|1|0|0|1|0|||0|7
Rectangle 32581|16|1678878960|1678924860|1.07303|1.07268|15570276|1|0|0|1|0|||0|7
Rectangle 32617|16|1679403300|1679439600|1.07437|1.07476|15570276|1|0|0|1|0|||0|7
Rectangle 32708|16|1672845360|1672873200|1.05995|1.05950|15570276|1|0|0|1|0|||0|7
Rectangle 32738|16|1663936980|1663974000|0.97364|0.97457|2139610|1|0|0|1|0|||0|7
Rectangle 32769|16|1666350000|1666357200|0.97323|0.97295|0|1|2|0|0|0|||0|7
Rectangle 32777|16|1666951200|1666998000|0.99698|0.99642|2139610|1|0|0|1|0|||0|7
Rectangle 32965|16|1680501360|1680562800|1.07918|1.07974|15453831|1|0|0|1|0|||0|7
Rectangle 33023|16|1680516000|1680562800|1.08151|1.08177|15453831|1|0|0|1|0|||0|7
Rectangle 33027|16|1670982300|1670989500|1.06577|1.06553|0|1|2|0|0|0|||0|7
Rectangle 3304|16|1682518320|1682565180|1.10324|1.10383|15453831|1|0|0|1|0|||0|7
Rectangle 33040|16|1671020100|1671027300|1.06751|1.06728|0|1|2|0|0|0|||0|7
Rectangle 33052|16|1670993100|1671000300|1.05894|1.05871|0|1|2|0|0|0|||0|7
Rectangle 33055|16|1671005700|1671012900|1.05894|1.05871|0|1|2|0|0|0|||0|7
Rectangle 33056|16|1666671300|1666738800|0.98776|0.98918|2139610|1|0|0|1|0|||0|7
Rectangle 33135|16|1701682200|1701691200|1.08624|1.08648|15453831|1|0|0|1|0|||0|7
Rectangle 33143|16|1671789660|1671838560|1.06214|1.06265|15570276|1|0|0|1|0|||0|7
Rectangle 33178|16|1666686600|1666693800|0.98475|0.98447|0|1|2|0|0|0|||0|7
Rectangle 33182|16|1667996940|1668034800|1.00392|1.00341|15570276|1|0|0|1|0|||0|7
Rectangle 3319|16|1747954800|1797855300|1.12818|1.12996|16777215|3|0|0|1|0|22.5.25||0|0
Rectangle 33251|16|1680256860|1680307140|1.09046|1.09109|15570276|1|0|0|1|0|||0|7
Rectangle 33272|16|1667474880|1667516400|0.97702|0.97632|2139610|1|0|0|1|0|||0|7
Rectangle 33507|16|1758671700|1766574900|1.17883|1.17996|16777215|3|0|0|1|0|23.9.25||0|0
Rectangle 33523|16|1672911900|1672959600|1.06013|1.05958|15570276|1|0|0|1|0|||0|7
Rectangle 33565|16|1667214120|1667257200|0.99299|0.99218|2139610|1|0|0|1|0|||0|7
Rectangle 3360|16|1670578380|1670578860|1.05848|1.05839|42495|1|0|0|1|0|||0|1
Rectangle 33621|16|1671008400|1671058800|1.06355|1.06383|15570276|1|0|0|1|0|||0|7
Rectangle 33671|16|1665050400|1665097200|0.99016|0.98966|2139610|1|0|0|1|0|||0|7
Rectangle 33687|16|1679928600|1679975880|1.07765|1.07809|15453831|1|0|0|1|0|||0|7
Rectangle 33722|16|1680188400|1680233880|1.08788|1.08886|15453831|1|0|0|1|0|||0|7
Rectangle 33780|16|1671729840|1671730320|1.06127|1.06115|42495|1|0|0|1|0|||0|1
Rectangle 33812|16|1671732360|1671732840|1.06088|1.06077|42495|1|0|0|1|0|||0|1
Rectangle 33818|16|1671729960|1671730440|1.05893|1.05881|42495|1|0|0|1|0|||0|1
Rectangle 33821|16|1671731640|1671732120|1.05923|1.05911|42495|1|0|0|1|0|||0|1
Rectangle 33858|16|1680518280|1680564600|1.08337|1.08406|15453831|1|0|0|1|0|||0|7
Rectangle 33905|16|1665049500|1665056700|0.98708|0.98662|0|1|2|0|0|0|||0|7
Rectangle 33914|16|1665049500|1665056700|0.98708|0.98662|0|1|2|0|0|0|||0|7
Rectangle 33915|16|1665043200|1665050400|0.99560|0.99513|0|1|2|0|0|0|||0|7
Rectangle 33920|16|1665068400|1665075600|0.99557|0.99510|0|1|2|0|0|0|||0|7
Rectangle 34199|16|1672914600|1672921800|1.05849|1.05829|0|1|2|0|0|0|||0|7
Rectangle 34279|16|1669831200|1669849200|1.02932|1.02989|15570276|1|0|0|1|0|||0|7
Rectangle 34388|16|1669826520|1669851000|1.03832|1.03997|15453831|1|0|0|1|0|||0|7
Rectangle 34421|16|1680255900|1680303600|1.09010|1.09053|15453831|1|0|0|1|0|||0|7
Rectangle 34495|16|1764891900|1767342600|1.16687|1.16747|15453831|3|0|0|1|0|4.12.25||0|0
Rectangle 34499|16|1679410800|1679418000|1.07926|1.07907|0|1|2|0|0|0|||0|7
Rectangle 34530|16|1672848000|1672875840|1.06125|1.06024|15570276|1|0|0|1|0|||0|7
Rectangle 34569|16|1676363400|1676370600|1.07088|1.07068|0|1|2|0|0|0|||0|7
Rectangle 34583|16|1676381400|1676388600|1.08083|1.08064|0|1|2|0|0|0|||0|7
Rectangle 34590|16|1676388600|1676395800|1.07041|1.07021|0|1|2|0|0|0|||0|7
Rectangle 34597|16|1676452500|1676459700|1.06997|1.06977|0|1|2|0|0|0|||0|7
Rectangle 34683|16|1682416800|1682462700|1.10450|1.10517|15453831|1|0|0|1|0|||0|7
Rectangle 34727|16|1670423220|1670454000|1.05028|1.05086|15453831|1|0|0|1|0|||0|7
Rectangle 34770|16|1670448600|1670455800|1.05441|1.05417|0|1|2|0|0|0|||0|7
Rectangle 34780|16|1681894800|1681945200|1.09608|1.09678|15453831|1|0|0|1|0|||0|7
Rectangle 3486|16|1670580900|1670581380|1.05799|1.05790|42495|2|0|0|0|0|||0|1
Rectangle 34867|16|1664528400|1664578800|0.98240|0.98337|2139610|1|0|0|1|0|||0|7
Rectangle 34966|16|1671799680|1671836400|1.06211|1.06150|15453831|1|0|0|1|0|||0|7
Rectangle 34981|16|1674782100|1674789300|1.09149|1.09130|0|1|2|0|0|0|||0|7
Rectangle 34985|16|1674807300|1674814500|1.09070|1.09051|0|1|2|0|0|0|||0|7
Rectangle 34999|16|1674750600|1674757800|1.08498|1.08479|0|1|2|0|0|0|||0|7
Rectangle 35020|16|1674774900|1674782100|1.08582|1.08563|0|1|2|0|0|0|||0|7
Rectangle 35040|16|1674800100|1674807300|1.08555|1.08536|0|1|2|0|0|0|||0|7
Rectangle 35170|16|1669112760|1669158000|1.02618|1.02785|15453831|1|0|0|1|0|||0|7
Rectangle 35210|16|1666706700|1666738800|0.98544|0.98486|2139610|1|0|0|1|0|||0|7
Rectangle 35335|16|1672914360|1672962480|1.06280|1.06193|15570276|1|0|0|1|0|||0|7
Rectangle 35341|16|1664791200|1664838000|0.97981|0.97870|2139610|1|0|0|1|0|||0|7
Rectangle 35364|16|1664787120|1664838000|0.98201|0.98348|2139610|1|0|0|1|0|||0|7
Rectangle 35426|16|1664781300|1664788500|0.98455|0.98408|0|1|2|0|0|0|||0|7
Rectangle 35518|16|1677255300|1677262500|1.05351|1.05331|0|1|2|0|0|0|||0|7
Rectangle 35532|16|1677280500|1677460500|1.05384|1.05364|0|1|2|0|0|0|||0|7
Rectangle 35545|16|1677478500|1677485700|1.05328|1.05309|0|1|2|0|0|0|||0|7
Rectangle 35691|16|1679405940|1679442240|1.07508|1.07556|15570276|1|0|0|1|0|||0|7
Rectangle 3585|16|1673537400|1673544600|1.08506|1.08487|0|1|2|0|0|0|||0|7
Rectangle 36038|16|1669892400|1669935600|1.04468|1.04428|15570276|1|0|0|1|0|||0|7
Rectangle 3605|16|1673575200|1673582400|1.08724|1.08705|0|1|2|0|0|0|||0|7
Rectangle 36065|16|1672330500|1672337700|1.06272|1.06252|0|1|2|0|0|0|||0|7
Rectangle 3613|16|1670575920|1670576400|1.05646|1.05637|42495|2|0|0|0|0|||0|1
Rectangle 3619|16|1670580120|1670580600|1.05622|1.05608|42495|1|0|0|1|0|||0|1
Rectangle 36190|16|1664202240|1664233200|0.96199|0.96270|2139610|1|0|0|1|0|||0|7
Rectangle 36211|16|1671472020|1671490800|1.05784|1.05876|15570276|1|0|0|1|0|||0|7
Rectangle 3623|16|1670578440|1670578920|1.05639|1.05624|42495|1|0|0|1|0|||0|1
